0.9464209173,	0.4200772201
0.9543506215,	0.4749034749
0.9619374196,	0.5482625483
0.9690955851,	0.6254826255
0.974239177,	0.6988416988
0.9800685812,	0.7876447876
0.984869267,	0.8648648649
0.9890270039,	0.9266409266
1.001285898,	0.9930501931
1.009215602,	0.9247104247
1.013716245,	0.8648648649
1.020788684,	0.7722007722
1.027903986,	0.6795366795
1.031204458,	0.6370656371
1.039862838,	0.5482625483
1.052293185,	0.4478764479
1.061508787,	0.3861003861
